Citra,energy0,contras0,homogenity0,correlation0,energy45,contras45,homogenity45,correlation45,energy90,contras90,homogenity90,correlation90,energy135,contras135,homogenity135,correlation135,energy_mean,contras_mean,homogenity_mean,correlation_mean,Class
Apple Golden 3/305_100.jpg,0.022741356156095745,0.3049897517153166,223.3821187997556,0.9673111125444214,0.015783176616174944,0.10277729105270414,3429.8509421490708,0.4671481401741827,0.027493309565966583,0.049879536765843606,3230.428410462444,0.9126139003529056,0.015295280369718086,0.020612865914206403,3480.675622860724,0.4594181166472753,0.015295280369718086,0.020612865914206403,3480.675622860724,0.4594181166472753,Golden_3
Apple Golden 3/12_100.jpg,0.02139419183901118,0.2957112657661229,253.5362318840573,0.9653895566912629,0.01513090988093288,0.1422457518967186,3330.590523138293,0.5276462579157919,0.025602957330891317,0.062167959905904936,3103.152085539512,0.8922023680423118,0.01412403975142756,0.03592084548436095,3387.3320902222067,0.5198145430086332,0.01412403975142756,0.03592084548436095,3387.3320902222067,0.5198145430086332,Golden_3
Apple Golden 3/r_265_100.jpg,0.02332847325478628,0.29516510321468137,177.82527046336074,0.9713112284824529,0.016096519929574372,0.134593825771899,3489.265519468318,0.3973593400991013,0.025694154697401536,0.05964935958154646,3355.7596434567854,0.9124474512733804,0.015066913110492637,0.032710313914013495,3574.2886784003936,0.38266579661139905,0.015066913110492637,0.032710313914013495,3574.2886784003936,0.38266579661139905,Golden_3
Apple Golden 3/r_185_100.jpg,0.019591641930973666,0.25315784425122007,230.59277403551735,0.961958577258811,0.013466344686628324,0.056609174967328015,3188.3217259693965,0.42953775592947463,0.02115811092218644,0.026038772925978393,2996.021969339631,0.9376686721076667,0.012388564868666468,0.021534793792337664,3255.752936215165,0.4179695174055127,0.012388564868666468,0.021534793792337664,3255.752936215165,0.4179695174055127,Golden_3
Apple Golden 3/264_100.jpg,0.021561889708873103,0.2941008446986989,255.47805674627466,0.9650460968982179,0.014841675074707612,0.05425458392245587,3302.100569247556,0.5203237866802416,0.030088259104331647,0.01370250454015681,3072.8746148933014,0.9538597592546258,0.014735560326508107,0.008213308937413927,3362.228275805316,0.51161650633282,0.014735560326508107,0.008213308937413927,3362.228275805316,0.51161650633282,Golden_3
Apple Golden 3/r_311_100.jpg,0.021430515322136027,0.3152477060452952,197.52031026740158,0.9726004423504377,0.01438421769761651,0.10836924151011759,2908.194358639687,0.5869587086629066,0.02516843453233033,0.03972500990879373,2737.1977547031847,0.8721798790835507,0.01359598374511324,0.03162016964949407,2965.4294517559356,0.5789426050429476,0.01359598374511324,0.03162016964949407,2965.4294517559356,0.5789426050429476,Golden_3
Apple Golden 3/r_229_100.jpg,0.019090772530617316,0.20014625970579572,232.89399197115148,0.9674526778908149,0.013322851719002252,0.09682578483493268,3320.540248391852,0.5114437855851988,0.021861244761976137,0.03827549564439774,3129.9541414372725,0.9152228322823445,0.012830118466839633,0.030667293730228553,3398.2117516219814,0.4999708157372582,0.012830118466839633,0.030667293730228553,3398.2117516219814,0.4999708157372582,Golden_3
Apple Golden 3/251_100.jpg,0.02240712226995305,0.3007937065548875,253.19316867387968,0.9663485915717637,0.014756084123423456,0.035755895145641,3235.7309106203343,0.544102655133275,0.02982311852665502,0.009157687232250645,3008.0272146628354,0.9682817663991445,0.01472524592732502,0.006529020586345101,3294.809677234007,0.5358114889025322,0.01472524592732502,0.006529020586345101,3294.809677234007,0.5358114889025322,Golden_3
Apple Golden 3/177_100.jpg,0.02343405903910106,0.3109490599981926,174.94189290331497,0.9706524776809653,0.015026861766152314,0.018831370671790682,3026.906617194923,0.4527576387366844,0.027683443565517045,0.0067710333595788555,2862.457800899625,0.991949269615117,0.01512310569666261,0.007512556583892512,3052.828090397233,0.448107127932451,0.01512310569666261,0.007512556583892512,3052.828090397233,0.448107127932451,Golden_3
Apple Golden 3/r_28_100.jpg,0.021212678117534415,0.25653109207618335,179.40212288222114,0.9673403874813318,0.014574891953248181,0.06601758900033185,2916.845127270435,0.4325439928667452,0.025451089623543872,0.028811076735629437,2758.254652061978,0.9354175199807166,0.013862911135188997,0.027650864357745105,2963.526916486744,0.4242526047454401,0.013862911135188997,0.027650864357745105,2963.526916486744,0.4242526047454401,Golden_3
Apple Golden 3/r_260_100.jpg,0.022549336872597234,0.28089803704584154,197.58324828196217,0.9687443776421991,0.015536540460040943,0.13584183910044434,3483.2442681139055,0.4116564524442814,0.023901750711847643,0.06909016280931715,3330.5876180255273,0.9131329809575706,0.014276542055544978,0.03605876696434805,3570.034961487937,0.3964553379255969,0.014276542055544978,0.03605876696434805,3570.034961487937,0.3964553379255969,Golden_3
Apple Golden 3/r_207_100.jpg,0.018868864704899593,0.2115074417757945,235.64326052936096,0.9617985754445296,0.013372208148301054,0.08362055753671802,3267.9129138953426,0.42883985826712423,0.021110786877596214,0.029587859999038624,3065.240476779302,0.9668402965682139,0.012349983908414767,0.024058702355936556,3328.4024125399096,0.418240406451084,0.012349983908414767,0.024058702355936556,3328.4024125399096,0.418240406451084,Golden_3
Apple Golden 3/r_187_100.jpg,0.01974270785419765,0.25381733745135876,231.5888276519028,0.9610666247554572,0.01350556806244261,0.06541561270975675,3229.300907115801,0.40881698180290943,0.021120698121898707,0.024596658311582666,3034.747403395139,0.9389515995859453,0.01245276591825902,0.02119441880397241,3291.4777780800896,0.3983171811768077,0.01245276591825902,0.02119441880397241,3291.4777780800896,0.3983171811768077,Golden_3
Apple Golden 3/195_100.jpg,0.023842749851662424,0.31575912364735353,197.1485337143651,0.9666095930424995,0.01580875024928501,0.021800515640375787,3121.4102611015137,0.42457638798820657,0.029003014792139334,0.006955224086253119,2940.3342934660564,1.0106669211295434,0.015528824699856107,0.007108635292091086,3161.3894616077687,0.4172823213987721,0.015528824699856107,0.007108635292091086,3161.3894616077687,0.4172823213987721,Golden_3
Apple Golden 3/r_162_100.jpg,0.018722370494348287,0.2575111954035853,249.65904606382335,0.9709886095773181,0.012373691032432334,0.029868645845393428,2669.0796672156152,0.6818857117668995,0.020493148935272765,0.009516749911936875,2464.1968246803667,0.8880569555237054,0.011581993752932415,0.016127009920873805,2759.5627305670655,0.6711409987495536,0.011581993752932415,0.016127009920873805,2759.5627305670655,0.6711409987495536,Golden_3
Apple Golden 3/265_100.jpg,0.021573427378020288,0.29772079238726734,255.21868408518793,0.9648313302226823,0.01474148058540529,0.05488406630960556,3277.088908938082,0.5203066814051343,0.029479737753836645,0.01205266036141953,3048.421904796328,0.953187521943848,0.014729065487541609,0.007588294592314635,3336.960038974,0.5115642865409145,0.014729065487541609,0.007588294592314635,3336.960038974,0.5115642865409145,Golden_3
Apple Golden 3/r_234_100.jpg,0.02005545233682691,0.2163244709207833,224.67245015989832,0.9685866138983014,0.013660812404210226,0.09584769108652022,3380.8816891978654,0.5031845041121397,0.022208090494539375,0.04607059899018849,3195.985397580794,0.9039274683642534,0.012932623105515562,0.032643524099223595,3459.163382528807,0.4916694392437105,0.012932623105515562,0.032643524099223595,3459.163382528807,0.4916694392437105,Golden_3
Apple Golden 3/196_100.jpg,0.024061788964370452,0.3209903904962027,193.8954888752811,0.9672588214548145,0.016091124186521803,0.023900458899650052,3137.8149704550356,0.4229545495660752,0.02869795347166838,0.007063645518377367,2957.3722900694343,1.0109861280975994,0.015532034058208168,0.006903182787679047,3170.891659586804,0.4169083970078429,0.015532034058208168,0.006903182787679047,3170.891659586804,0.4169083970078429,Golden_3
Apple Golden 3/239_100.jpg,0.022896208207065782,0.30366813134427917,227.76675512009334,0.9693940472962671,0.014997841231046999,0.030669350403819903,3198.555134886741,0.5441694147193302,0.031003044827810817,0.007517625951955143,2990.729472006415,0.9731729575972703,0.015490019663737663,0.005956378757976747,3246.399298854304,0.5373917236306485,0.015490019663737663,0.005956378757976747,3246.399298854304,0.5373917236306485,Golden_3
Apple Golden 3/r_116_100.jpg,0.02238314239202907,0.31033964265367847,295.49697217119206,0.9572579721300783,0.015060041880525742,0.021299607118181064,3069.326410549279,0.533145318168022,0.0294969441676902,0.007185895062839143,2825.18297382007,0.9397393435223883,0.015192309925269494,0.006865739037592856,3174.373526173597,0.5170572743215952,0.015192309925269494,0.006865739037592856,3174.373526173597,0.5170572743215952,Golden_3
Apple Golden 3/r_275_100.jpg,0.023931418598213693,0.3195054969650414,191.251684017147,0.968770741356879,0.016793928491777486,0.15106784395439848,3535.534570025922,0.3836295582322985,0.027100509207963593,0.06360161163782985,3366.3846071391677,0.9046943333994438,0.015478701063770377,0.0387679875977894,3582.1886299223597,0.37556273316075744,0.015478701063770377,0.0387679875977894,3582.1886299223597,0.37556273316075744,Golden_3
Apple Golden 3/r_103_100.jpg,0.022451190697076316,0.2992945792475578,266.102946179492,0.959035948098423,0.015015938874663504,0.022040987920578518,2983.692836304351,0.5130542824439516,0.02780483170306211,0.007700003892543083,2765.5201196649673,0.9547016980836521,0.015306874435316548,0.007314221624551589,3067.142414544426,0.49955242074817724,0.015306874435316548,0.007314221624551589,3067.142414544426,0.49955242074817724,Golden_3
Apple Golden 3/r_118_100.jpg,0.02211832814242175,0.3081492049009305,321.9056269987079,0.9550425940998909,0.014739029631149127,0.01966647002203338,3019.048872908179,0.5591371695734381,0.027776155508313916,0.0071251242134316,2779.262121097106,0.9240708902088447,0.014671569443530097,0.00670506240958565,3170.1706564059946,0.5375079406976258,0.014671569443530097,0.00670506240958565,3170.1706564059946,0.5375079406976258,Golden_3
Apple Golden 3/227_100.jpg,0.02282705280377003,0.30960849323223666,238.4933659930595,0.9660021402572128,0.015277441383271825,0.032381843726285824,3209.9047345000527,0.511433426829355,0.03009836537033989,0.007208313127727526,2992.5033062681814,0.9752127810452136,0.015579864051857783,0.006027414596607219,3259.52663570849,0.503927354513447,0.015579864051857783,0.006027414596607219,3259.52663570849,0.503927354513447,Golden_3
Apple Golden 3/r_209_100.jpg,0.018473878282104707,0.2081888435265917,243.22263046880389,0.961606779648898,0.013104900027334936,0.08706188652394725,3254.602941384884,0.4480057105482189,0.020770211080438007,0.026538316343595166,3045.4694013794942,0.9675120970855517,0.012145424354126846,0.025890906194866718,3317.644399367633,0.4372831757684593,0.012145424354126846,0.025890906194866718,3317.644399367633,0.4372831757684593,Golden_3
Apple Golden 3/r_243_100.jpg,0.020624871545945646,0.2276528675690924,223.06933387766313,0.9680688438035027,0.013931306192440441,0.09936357793529571,3361.4877099024084,0.49362872435345134,0.021994057231224568,0.05680214157722634,3184.6153951341666,0.8984848986666627,0.013012345475280806,0.030650780712311074,3449.9654674352005,0.4805959078211081,0.013012345475280806,0.030650780712311074,3449.9654674352005,0.4805959078211081,Golden_3
Apple Golden 3/r_109_100.jpg,0.02251420159190312,0.3071623635020375,283.61230183030614,0.957688849181733,0.015069676445960684,0.017355534617987625,2996.4605176346677,0.5279179016692577,0.028165830701401905,0.008694922977546675,2773.6281461603608,0.9459529026434994,0.015246493790262397,0.006855202151670209,3101.9074015866336,0.511348343696827,0.015246493790262397,0.006855202151670209,3101.9074015866336,0.511348343696827,Golden_3
Apple Golden 3/r_282_100.jpg,0.02408573138373107,0.3326095070254375,201.49935360958,0.9674828495509677,0.01677608578841724,0.15322036054002244,3479.138636529603,0.4046557848136824,0.028627090799206754,0.06388680338966274,3294.2118292661103,0.8967530201543618,0.015435782260643103,0.03854178895603142,3514.878886807928,0.39858337669563404,0.015435782260643103,0.03854178895603142,3514.878886807928,0.39858337669563404,Golden_3
Apple Golden 3/r_285_100.jpg,0.02347274851106996,0.3289283735444493,240.1927604272979,0.9625326453159856,0.016411988410765115,0.13892673767773508,3374.821634121892,0.44830864892761496,0.02751486396068402,0.05581178707706765,3163.1731273942337,0.8823547454020034,0.014905912125091668,0.03941760324650546,3427.3197441707493,0.4398631802080624,0.014905912125091668,0.03941760324650546,3427.3197441707493,0.4398631802080624,Golden_3
Apple Golden 3/0_100.jpg,0.022219507495804102,0.2984452049403377,230.64931618697716,0.9673823931538925,0.015690003382992437,0.135149031921924,3351.520425483838,0.501942508560406,0.027924586719994416,0.06863031132316139,3144.617337049865,0.906727826055827,0.0147712916357223,0.03248038525994586,3403.097521924576,0.49448199882674465,0.0147712916357223,0.03248038525994586,3403.097521924576,0.49448199882674465,Golden_3
Apple Golden 3/307_100.jpg,0.022762924967587934,0.3065718888533254,224.7643736817039,0.9674489096611268,0.015501710586294596,0.10468666284906565,3405.679330990271,0.47772828498087105,0.027640380214782094,0.049404390851344855,3203.586642111152,0.9101841984606636,0.01530039249968148,0.018941429439872436,3455.3929571021376,0.47030249211742575,0.01530039249968148,0.018941429439872436,3455.3929571021376,0.47030249211742575,Golden_3
Apple Golden 3/r_16_100.jpg,0.021449949028529695,0.281536220793578,128.96625161597674,0.9769987550242464,0.014378416342496871,0.08047355836030551,2944.084392922915,0.439718454845278,0.02410577470722362,0.0369190570691972,2831.5653590550082,0.9332610070672014,0.013570108910076881,0.033830824564209494,2980.7833008838447,0.43294346404939027,0.013570108910076881,0.033830824564209494,2980.7833008838447,0.43294346404939027,Golden_3
Apple Golden 3/r_21_100.jpg,0.021863913618447535,0.269748091255009,148.94801660202756,0.9727261028778513,0.014764744214982521,0.07140648476868208,2947.7024133092,0.4224258606607145,0.02450480797011402,0.03613715671654924,2815.509917581688,0.9341186050975773,0.013859482689837978,0.035540604158774955,2986.034443302275,0.4151457952089083,0.013859482689837978,0.035540604158774955,2986.034443302275,0.4151457952089083,Golden_3
Apple Golden 3/289_100.jpg,0.022466856957009333,0.3103638707955275,226.28604477104204,0.9667486522295907,0.015447511491606163,0.09981816019593198,3415.443645886809,0.4621000750600744,0.027317591647324776,0.04287443406824241,3220.367456754009,0.9388496556933378,0.015036482044971173,0.016060141638777756,3473.5252951789316,0.45311918992150435,0.015036482044971173,0.016060141638777756,3473.5252951789316,0.45311918992150435,Golden_3
Apple Golden 3/122_100.jpg,0.024334230271904813,0.3023258506802394,218.06470708307884,0.9651351881081305,0.015736295088370714,0.03351058057271732,3131.3444295037452,0.46704232075936886,0.02897556302105294,0.008591480453854092,2939.981873715639,0.9490367428045317,0.015402946361707023,0.009336656180770583,3191.7969162031727,0.4567948055481556,0.015402946361707023,0.009336656180770583,3191.7969162031727,0.4567948055481556,Golden_3
Apple Golden 3/16_100.jpg,0.02169385565878156,0.29828985954726384,246.50438865074446,0.9662527832672471,0.015243042395867148,0.1403714517976448,3309.3372287364878,0.5308214596826921,0.025332167132412833,0.0620301144422287,3088.0249298089643,0.8807398769910109,0.01408044529785096,0.036172067045145515,3366.0130651017103,0.5232620986833254,0.01408044529785096,0.036172067045145515,3366.0130651017103,0.5232620986833254,Golden_3
Apple Golden 3/r_15_100.jpg,0.021386237853265263,0.28649410795533975,125.79648907940444,0.9777018748839436,0.01406766961871033,0.07224670464494198,2922.913643891121,0.44795399658141344,0.0240580066721215,0.03148787847899363,2813.3611788030607,0.9356414400791045,0.01340678092208786,0.03161581549592052,2959.7542974977437,0.4412170639683774,0.01340678092208786,0.03161581549592052,2959.7542974977437,0.4412170639683774,Golden_3
Apple Golden 3/233_100.jpg,0.022607313573784104,0.29612164419783765,238.4967000068052,0.9671433986944906,0.015100926031078338,0.0349342141307645,3183.5329622104264,0.5345140231137665,0.03077117355508742,0.007312739423232882,2965.6009114337467,0.9701226788800947,0.01559688660949083,0.005803334600459728,3233.79381578862,0.5272038070652915,0.01559688660949083,0.005803334600459728,3233.79381578862,0.5272038070652915,Golden_3
Apple Golden 3/r_106_100.jpg,0.022806914870736692,0.30893801483002253,253.20548411240273,0.9613068345861623,0.015367386927690603,0.01833408475069622,3032.944505100961,0.5079463871953239,0.027882616369557543,0.0068103677109825796,2823.721553362447,0.9565497784903462,0.015461567532535112,0.006563824124470102,3112.062120783216,0.4953588026439514,0.015461567532535112,0.006563824124470102,3112.062120783216,0.4953588026439514,Golden_3
Apple Golden 3/r_104_100.jpg,0.02253598781022244,0.29789242573343533,263.8492209294412,0.9595283630918987,0.014938241955089004,0.022601691952734617,3002.138059926665,0.5114512138748941,0.027627179418748902,0.007774181973739271,2784.0208282889485,0.956152829807589,0.015310610882646996,0.007068431082361667,3085.1905317715755,0.4982681165843427,0.015310610882646996,0.007068431082361667,3085.1905317715755,0.4982681165843427,Golden_3
Apple Golden 3/262_100.jpg,0.02153798978205645,0.2920275763973107,269.1096822480781,0.9637473431488716,0.014660912559270196,0.05104910662471491,3261.9771517177755,0.535110236337578,0.0304435600556448,0.01145526202308598,3024.12590318862,0.9481263121680328,0.014619729708746879,0.006843006312372081,3328.6597740488455,0.5257063540436879,0.014619729708746879,0.006843006312372081,3328.6597740488455,0.5257063540436879,Golden_3
Apple Golden 3/142_100.jpg,0.021804968841953282,0.29267578587823756,221.19133156426585,0.9675791123520056,0.013751926544848967,0.026455467488761538,3057.6742720003717,0.526603877687449,0.0253160498353122,0.007772853451484674,2861.287590477696,0.9422133937666669,0.01395694365861126,0.007519207700195792,3115.2022948864387,0.5177329411483914,0.01395694365861126,0.007519207700195792,3115.2022948864387,0.5177329411483914,Golden_3
Apple Golden 3/r_188_100.jpg,0.019626347934941644,0.24642399373015197,231.60583792610655,0.9608750385654495,0.013691711365574564,0.06354191109717107,3259.4062257207725,0.40081960648400333,0.02150802193583983,0.02793492783209339,3064.2280793766545,0.9408279051420497,0.012478019990421209,0.023565361362175696,3322.2415785368885,0.3894495537042521,0.012478019990421209,0.023565361362175696,3322.2415785368885,0.3894495537042521,Golden_3
Apple Golden 3/114_100.jpg,0.02419093047940002,0.3109209969022376,198.30114989453685,0.9654953462367104,0.015598042267058144,0.03379129259114326,3204.525492514538,0.3971368096758317,0.02920105942174412,0.008781144135063649,3027.3150214552197,0.9796110664930451,0.01561192711223755,0.009646102882566246,3254.7784789287425,0.38776804550552346,0.01561192711223755,0.009646102882566246,3254.7784789287425,0.38776804550552346,Golden_3
Apple Golden 3/r_123_100.jpg,0.02228348517923148,0.3053296273546875,321.17969653670934,0.9567586484599601,0.014942195896622127,0.020044169171106383,2986.0894152155174,0.5831835287358743,0.02826748953225238,0.00696790877787117,2732.62627174353,0.9113733770386018,0.014943668312776881,0.006762365649829614,3116.747078913462,0.5650256127743485,0.014943668312776881,0.006762365649829614,3116.747078913462,0.5650256127743485,Golden_3
Apple Golden 3/r_186_100.jpg,0.019579054679050197,0.2454251788271534,228.7206232564468,0.9619493778972289,0.013444724541146933,0.06484885693945024,3212.1335565489817,0.4193334372094162,0.021267775387475405,0.027229330237791928,3024.856762918909,0.9367115579011757,0.012373223533076504,0.022199477769281904,3283.5370810047916,0.4068838749900561,0.012373223533076504,0.022199477769281904,3283.5370810047916,0.4068838749900561,Golden_3
Apple Golden 3/299_100.jpg,0.022799149155626176,0.3181253943374079,223.99857113696586,0.9669676528595482,0.01571187465465571,0.10545613659602325,3443.4258596358077,0.45913767653506293,0.02652764764349849,0.052616689549685416,3247.063404332188,0.9127872754816134,0.014921824560751706,0.021622291506895444,3497.43852060475,0.45081155996922906,0.014921824560751706,0.021622291506895444,3497.43852060475,0.45081155996922906,Golden_3
Apple Golden 3/r_302_100.jpg,0.022444591105690682,0.3216151179688068,262.24433557868986,0.9634575879340683,0.015528738966240711,0.10656243428460951,3147.590493349883,0.5496570896414802,0.028963244882211706,0.0371037989532403,2915.3404336011486,0.867376652697812,0.014889878622276425,0.03239703572857219,3214.049325485747,0.5401759288994354,0.014889878622276425,0.03239703572857219,3214.049325485747,0.5401759288994354,Golden_3
Apple Golden 3/r_101_100.jpg,0.022948417129167644,0.3054514039513348,238.20044907123753,0.9622317381550056,0.015182337489812535,0.020804615791596707,2981.5848760536037,0.4967924933889659,0.027341229518665567,0.007078080446719767,2777.5861223218067,0.9604329458516054,0.015422323936170391,0.006794541346108853,3047.442860100387,0.4859085503598105,0.015422323936170391,0.006794541346108853,3047.442860100387,0.4859085503598105,Golden_3
Apple Golden 3/27_100.jpg,0.022285043315997493,0.31535258023655316,201.5881472409335,0.970537672803378,0.015229593974185062,0.13406886133487234,3274.909234426684,0.503562937385963,0.025142835454654747,0.05755623571507593,3092.1189581870817,0.8841054103910704,0.014152079017863223,0.041116686445102066,3319.55180313912,0.49680254147082087,0.014152079017863223,0.041116686445102066,3319.55180313912,0.49680254147082087,Golden_3
Apple Golden 3/r_14_100.jpg,0.02094710117011251,0.27460514671113834,124.1492141253324,0.9782459623450331,0.014049557300051719,0.08023700361351215,2930.6975353826033,0.4533304880461262,0.023836478102879494,0.037456027406345474,2823.8137636241904,0.9322231124721904,0.013263787315651424,0.03368244559326663,2968.5831017211394,0.4464499404391987,0.013263787315651424,0.03368244559326663,2968.5831017211394,0.4464499404391987,Golden_3
Apple Golden 3/r_140_100.jpg,0.02107945684417393,0.27436202914925356,379.296863305438,0.9560139789355723,0.014242397862151188,0.025258045016776642,2998.9414528894245,0.6437507759622049,0.027172318215225973,0.007691293787956153,2678.8688848326033,0.8968636284472439,0.013880347246508253,0.0065963078225803615,3125.165615765557,0.6287371680432076,0.013880347246508253,0.0065963078225803615,3125.165615765557,0.6287371680432076,Golden_3
Apple Golden 3/117_100.jpg,0.024222773813386517,0.3105472553062533,215.112948220726,0.9638329962397885,0.0156561706669159,0.03439759443465845,3147.8051957289726,0.43292420186151465,0.03073067709590046,0.00831043889883621,2957.365044900798,0.9583179577944906,0.015625099897210212,0.00903753091602986,3204.422733446875,0.422635812192178,0.015625099897210212,0.00903753091602986,3204.422733446875,0.422635812192178,Golden_3
Apple Golden 3/281_100.jpg,0.02210922127555156,0.30014891751502176,259.46478873239425,0.9632400235946267,0.015238948942409033,0.08479224301113157,3287.697057331235,0.504162921530561,0.028491365674104034,0.023675817133948854,3063.675308339599,0.9389809526472848,0.014606364469039792,0.010938214139133153,3352.9358786927237,0.494777334795661,0.014606364469039792,0.010938214139133153,3352.9358786927237,0.494777334795661,Golden_3
Apple Golden 3/r_225_100.jpg,0.01866565842169039,0.1940777023458598,231.64911206368876,0.9668809868459227,0.013141823668242235,0.0946590870128025,3352.4193947456106,0.4918216570880614,0.021464042584549637,0.030483038212031972,3156.48315675675,0.9413802467719136,0.012650862125713994,0.03043195926398159,3423.3464111806124,0.48107760452738596,0.012650862125713994,0.03043195926398159,3423.3464111806124,0.48107760452738596,Golden_3
Apple Golden 3/r_312_100.jpg,0.02120149003856342,0.31295639461848196,191.5222834592092,0.9733454767572897,0.014275882602194787,0.10209591130024083,2900.8063600656474,0.586063832030757,0.025631528970984762,0.03819794213531119,2736.3792271945263,0.8742244579130498,0.013294419696402885,0.030708027498334664,2958.78511881099,0.5779086690807738,0.013294419696402885,0.030708027498334664,2958.78511881099,0.5779086690807738,Golden_3
Apple Golden 3/10_100.jpg,0.021438560854010913,0.2982617498358979,248.55324215826334,0.9658722717281701,0.01522867005109682,0.13923428606716506,3333.0362846456,0.5233198826584305,0.026369149983283127,0.06812655385403076,3110.4041461256184,0.8939909950477728,0.01408028164421257,0.03866551309695862,3389.2735385394712,0.5154960513971403,0.01408028164421257,0.03866551309695862,3389.2735385394712,0.5154960513971403,Golden_3
Apple Golden 3/131_100.jpg,0.02237233271470172,0.2987470730751568,207.1426141389399,0.968655559575141,0.014135851771799239,0.02639534145275517,3070.0529791421823,0.5071062417439554,0.026231359542200773,0.007667684615811852,2894.626268029711,0.953205683450414,0.014318187083253622,0.009877732107170112,3138.407350369392,0.4962403086386676,0.014318187083253622,0.009877732107170112,3138.407350369392,0.4962403086386676,Golden_3
Apple Golden 3/r_299_100.jpg,0.022819598260664684,0.3281717984329928,266.60855956998097,0.9621947521171008,0.015892703066225214,0.1149936950682033,3199.207021998114,0.5335116051004083,0.02977569015155883,0.03985529859967351,2963.157964149729,0.866086046289939,0.015230042094225255,0.033969675300924755,3265.6236511853654,0.5238350096321863,0.015230042094225255,0.033969675300924755,3265.6236511853654,0.5238350096321863,Golden_3
Apple Golden 3/28_100.jpg,0.02214154938088259,0.3142876744578575,202.52194325372574,0.9702523353631441,0.015095639279625081,0.12784714779360234,3278.7303318648046,0.5000567286443652,0.025321061256772668,0.053457827284294775,3095.299125628901,0.8852462712464247,0.013987170650485254,0.04050723069802863,3323.9132869810546,0.4931694175893446,0.013987170650485254,0.04050723069802863,3323.9132869810546,0.4931694175893446,Golden_3
Apple Golden 3/r_276_100.jpg,0.024101199563863886,0.3245636130756378,189.09729876845748,0.9692030432097084,0.016963040785781352,0.15674566939450507,3536.8311151442776,0.3858104161949228,0.02721325393262536,0.06760549337628319,3369.5243170203,0.9025979545312728,0.01541821760449699,0.04181687522742814,3582.0910832042787,0.37801120105693153,0.01541821760449699,0.04181687522742814,3582.0910832042787,0.37801120105693153,Golden_3
Apple Golden 3/r_136_100.jpg,0.021257153760268564,0.28765303417366284,363.8091447234147,0.9575953078411774,0.014518517412347382,0.025712396599686743,2980.759547825779,0.6447636484527542,0.027281517272981507,0.006872709147953724,2668.564917736298,0.891284017662313,0.014286020831265199,0.006526556068493496,3089.7321731727384,0.6317912851703085,0.014286020831265199,0.006526556068493496,3089.7321731727384,0.6317912851703085,Golden_3
Apple Golden 3/298_100.jpg,0.022733008014078036,0.30831722207246104,225.9298496291756,0.9667360947676356,0.016013561066366904,0.10479253883246459,3467.1778681344763,0.45555680205626664,0.028807232252245473,0.04737502535519527,3265.984713587239,0.918974449730944,0.015465019315528045,0.01916902929404032,3516.4365736009113,0.4478245974585565,0.015465019315528045,0.01916902929404032,3516.4365736009113,0.4478245974585565,Golden_3
Apple Golden 3/r_131_100.jpg,0.02157873799790267,0.291976252637909,348.32163026468027,0.9570575950395068,0.014679721713541998,0.02034545273959925,3004.437832598292,0.6192659310214317,0.027472050717827656,0.005873631434932187,2708.9608649717593,0.9003663765227041,0.014323555064660768,0.005861418027397896,3116.0093847194958,0.6051339961557728,0.014323555064660768,0.005861418027397896,3116.0093847194958,0.6051339961557728,Golden_3
Apple Golden 3/230_100.jpg,0.02255457165471283,0.2995858371697714,239.3338776621089,0.9666171370644178,0.015208467533151339,0.03618900674236946,3208.395584639015,0.5239511369591687,0.030620569390784332,0.007585765081537044,2991.9702474833716,0.9701117150861917,0.015479541992630375,0.006230629104890657,3262.0507164250153,0.5160348147350118,0.015479541992630375,0.006230629104890657,3262.0507164250153,0.5160348147350118,Golden_3
Apple Golden 3/22_100.jpg,0.022150538453946125,0.3133168391506254,209.90052391644545,0.9701816386132899,0.015453133737802287,0.14004765362646993,3315.4879988288317,0.5117654806542483,0.025704235822060283,0.0602151485520639,3126.1172827195214,0.8802633830304908,0.014423083583208061,0.03750037536986762,3362.5821121833305,0.5048329388024249,0.014423083583208061,0.03750037536986762,3362.5821121833305,0.5048329388024249,Golden_3
Apple Golden 3/181_100.jpg,0.023660306980362998,0.32115402838056967,182.4380485813442,0.968947847951497,0.015372143396924344,0.017855781897803895,3071.6229654096082,0.43298904174670066,0.028002054096793023,0.006602701724996898,2900.5595983028156,1.009385183407814,0.015337346786257042,0.006898407330668139,3099.194974956664,0.42794250849082116,0.015337346786257042,0.006898407330668139,3099.194974956664,0.42794250849082116,Golden_3
Apple Golden 3/188_100.jpg,0.023910952253239824,0.3224835002692522,191.5864462135144,0.9673126346967491,0.015956759035852325,0.020278200667720316,3100.617775941053,0.42530266177083786,0.029579328998580897,0.007091981563552,2923.8042666846336,1.0082687560430401,0.015659973356234314,0.0075107990492306416,3135.5464643604437,0.41887080902128604,0.015659973356234314,0.0075107990492306416,3135.5464643604437,0.41887080902128604,Golden_3
Apple Golden 3/103_100.jpg,0.022994870952437657,0.30576775360032143,169.50139484248524,0.969379420117067,0.014849850707087948,0.03522278042739106,3163.0439331967577,0.3757390666969236,0.028255379333724368,0.009232535881207116,3013.0260222358193,1.0022190490029992,0.01508800024049527,0.011577022512033618,3208.3855522016233,0.3666785796613946,0.01508800024049527,0.011577022512033618,3208.3855522016233,0.3666785796613946,Golden_3
